Run,Model,True_Label,Predicted_Label,Count
20,VGGish,Cendet,Kutilang,0
20,VGGish,Cendet,Perkutut,1
20,VGGish,Cendet,Tekukur,1
20,VGGish,Cendet,Trucukan,0
20,VGGish,Gereja,Cendet,0
20,VGGish,Gereja,Gereja,13
20,VGGish,Gereja,Kutilang,0
20,VGGish,Gereja,Perkutut,0
20,VGGish,Gereja,Tekukur,0
20,VGGish,Gereja,Trucukan,0
20,VGGish,Kutilang,Cendet,0
20,VGGish,Kutilang,Gereja,0
20,VGGish,Kutilang,Kutilang,30
20,VGGish,Kutilang,Perkutut,0
20,VGGish,Kutilang,Tekukur,0
20,VGGish,Kutilang,Trucukan,0
20,VGGish,Perkutut,Cendet,0
20,VGGish,Perkutut,Gereja,0
20,VGGish,Perkutut,Kutilang,0
20,VGGish,Perkutut,Perkutut,14
20,VGGish,Perkutut,Tekukur,0
20,VGGish,Perkutut,Trucukan,2
20,VGGish,Tekukur,Cendet,0
20,VGGish,Tekukur,Gereja,0
20,VGGish,Tekukur,Kutilang,0
20,VGGish,Tekukur,Perkutut,0
20,VGGish,Tekukur,Tekukur,15
20,VGGish,Tekukur,Trucukan,0
20,VGGish,Trucukan,Cendet,3
20,VGGish,Trucukan,Gereja,0
20,VGGish,Trucukan,Kutilang,0
20,VGGish,Trucukan,Perkutut,0
20,VGGish,Trucukan,Tekukur,0
20,VGGish,Trucukan,Trucukan,16
21,VGGish,Cendet,Cendet,17
21,VGGish,Cendet,Gereja,1
21,VGGish,Cendet,Kutilang,0
21,VGGish,Cendet,Perkutut,1
21,VGGish,Cendet,Tekukur,0
21,VGGish,Cendet,Trucukan,0
21,VGGish,Gereja,Cendet,0
21,VGGish,Gereja,Gereja,13
21,VGGish,Gereja,Kutilang,0
21,VGGish,Gereja,Perkutut,0
21,VGGish,Gereja,Tekukur,0
21,VGGish,Gereja,Trucukan,0
21,VGGish,Kutilang,Cendet,0
21,VGGish,Kutilang,Gereja,0
21,VGGish,Kutilang,Kutilang,28
21,VGGish,Kutilang,Perkutut,2
21,VGGish,Kutilang,Tekukur,0
21,VGGish,Kutilang,Trucukan,0
21,VGGish,Perkutut,Cendet,2
21,VGGish,Perkutut,Gereja,0
21,VGGish,Perkutut,Kutilang,0
21,VGGish,Perkutut,Perkutut,14
21,VGGish,Perkutut,Tekukur,0
21,VGGish,Perkutut,Trucukan,0
21,VGGish,Tekukur,Cendet,1
21,VGGish,Tekukur,Gereja,0
21,VGGish,Tekukur,Kutilang,0
21,VGGish,Tekukur,Perkutut,0
21,VGGish,Tekukur,Tekukur,14
21,VGGish,Tekukur,Trucukan,0
21,VGGish,Trucukan,Cendet,0
21,VGGish,Trucukan,Gereja,1
21,VGGish,Trucukan,Kutilang,0
21,VGGish,Trucukan,Perkutut,0
21,VGGish,Trucukan,Tekukur,0
21,VGGish,Trucukan,Trucukan,18
22,VGGish,Cendet,Cendet,18
22,VGGish,Cendet,Gereja,0
22,VGGish,Cendet,Kutilang,0
22,VGGish,Cendet,Perkutut,0
22,VGGish,Cendet,Tekukur,1
22,VGGish,Cendet,Trucukan,0
22,VGGish,Gereja,Cendet,0
22,VGGish,Gereja,Gereja,13
22,VGGish,Gereja,Kutilang,0
22,VGGish,Gereja,Perkutut,0
22,VGGish,Gereja,Tekukur,0
22,VGGish,Gereja,Trucukan,0
22,VGGish,Kutilang,Cendet,0
22,VGGish,Kutilang,Gereja,0
22,VGGish,Kutilang,Kutilang,30
22,VGGish,Kutilang,Perkutut,0
22,VGGish,Kutilang,Tekukur,0
22,VGGish,Kutilang,Trucukan,0
22,VGGish,Perkutut,Cendet,0
22,VGGish,Perkutut,Gereja,0
22,VGGish,Perkutut,Kutilang,1
22,VGGish,Perkutut,Perkutut,15
22,VGGish,Perkutut,Tekukur,0
22,VGGish,Perkutut,Trucukan,0
22,VGGish,Tekukur,Cendet,0
22,VGGish,Tekukur,Gereja,0
22,VGGish,Tekukur,Kutilang,0
22,VGGish,Tekukur,Perkutut,0
22,VGGish,Tekukur,Tekukur,15
22,VGGish,Tekukur,Trucukan,0
22,VGGish,Trucukan,Cendet,0
22,VGGish,Trucukan,Gereja,0
22,VGGish,Trucukan,Kutilang,0
22,VGGish,Trucukan,Perkutut,0
22,VGGish,Trucukan,Tekukur,0
22,VGGish,Trucukan,Trucukan,19
23,VGGish,Cendet,Cendet,19
23,VGGish,Cendet,Gereja,0
23,VGGish,Cendet,Kutilang,0
23,VGGish,Cendet,Perkutut,0
23,VGGish,Cendet,Tekukur,0
23,VGGish,Cendet,Trucukan,0
23,VGGish,Gereja,Cendet,0
23,VGGish,Gereja,Gereja,13
23,VGGish,Gereja,Kutilang,0
23,VGGish,Gereja,Perkutut,0
23,VGGish,Gereja,Tekukur,0
23,VGGish,Gereja,Trucukan,0
23,VGGish,Kutilang,Cendet,0
23,VGGish,Kutilang,Gereja,0
23,VGGish,Kutilang,Kutilang,30
23,VGGish,Kutilang,Perkutut,0
23,VGGish,Kutilang,Tekukur,0
23,VGGish,Kutilang,Trucukan,0
23,VGGish,Perkutut,Cendet,0
23,VGGish,Perkutut,Gereja,1
23,VGGish,Perkutut,Kutilang,0
23,VGGish,Perkutut,Perkutut,15
23,VGGish,Perkutut,Tekukur,0
23,VGGish,Perkutut,Trucukan,0
23,VGGish,Tekukur,Cendet,0
23,VGGish,Tekukur,Gereja,0
23,VGGish,Tekukur,Kutilang,0
23,VGGish,Tekukur,Perkutut,0
23,VGGish,Tekukur,Tekukur,15
23,VGGish,Tekukur,Trucukan,0
23,VGGish,Trucukan,Cendet,0
23,VGGish,Trucukan,Gereja,0
23,VGGish,Trucukan,Kutilang,1
23,VGGish,Trucukan,Perkutut,1
23,VGGish,Trucukan,Tekukur,0
23,VGGish,Trucukan,Trucukan,17
24,VGGish,Cendet,Cendet,18
24,VGGish,Cendet,Gereja,0
24,VGGish,Cendet,Kutilang,1
24,VGGish,Cendet,Perkutut,0
24,VGGish,Cendet,Tekukur,0
24,VGGish,Cendet,Trucukan,0
24,VGGish,Gereja,Cendet,0
24,VGGish,Gereja,Gereja,12
24,VGGish,Gereja,Kutilang,1
24,VGGish,Gereja,Perkutut,0
24,VGGish,Gereja,Tekukur,0
24,VGGish,Gereja,Trucukan,0
24,VGGish,Kutilang,Cendet,0
24,VGGish,Kutilang,Gereja,0
24,VGGish,Kutilang,Kutilang,30
24,VGGish,Kutilang,Perkutut,0
24,VGGish,Kutilang,Tekukur,0
24,VGGish,Kutilang,Trucukan,0
24,VGGish,Perkutut,Cendet,1
24,VGGish,Perkutut,Gereja,0
24,VGGish,Perkutut,Kutilang,0
24,VGGish,Perkutut,Perkutut,15
24,VGGish,Perkutut,Tekukur,0
24,VGGish,Perkutut,Trucukan,0
24,VGGish,Tekukur,Cendet,0
24,VGGish,Tekukur,Gereja,0
24,VGGish,Tekukur,Kutilang,0
24,VGGish,Tekukur,Perkutut,0
24,VGGish,Tekukur,Tekukur,15
24,VGGish,Tekukur,Trucukan,0
24,VGGish,Trucukan,Cendet,1
24,VGGish,Trucukan,Gereja,0
24,VGGish,Trucukan,Kutilang,2
24,VGGish,Trucukan,Perkutut,0
24,VGGish,Trucukan,Tekukur,0
24,VGGish,Trucukan,Trucukan,16
25,VGGish,Cendet,Cendet,17
25,VGGish,Cendet,Gereja,1
25,VGGish,Cendet,Kutilang,1
25,VGGish,Cendet,Perkutut,0
25,VGGish,Cendet,Tekukur,0
25,VGGish,Cendet,Trucukan,0
25,VGGish,Gereja,Cendet,0
25,VGGish,Gereja,Gereja,11
25,VGGish,Gereja,Kutilang,0
25,VGGish,Gereja,Perkutut,0
25,VGGish,Gereja,Tekukur,2
25,VGGish,Gereja,Trucukan,0
25,VGGish,Kutilang,Cendet,0
25,VGGish,Kutilang,Gereja,0
25,VGGish,Kutilang,Kutilang,30
25,VGGish,Kutilang,Perkutut,0
25,VGGish,Kutilang,Tekukur,0
25,VGGish,Kutilang,Trucukan,0
25,VGGish,Perkutut,Cendet,0
25,VGGish,Perkutut,Gereja,0
25,VGGish,Perkutut,Kutilang,0
25,VGGish,Perkutut,Perkutut,16
25,VGGish,Perkutut,Tekukur,0
25,VGGish,Perkutut,Trucukan,0
25,VGGish,Tekukur,Cendet,0
25,VGGish,Tekukur,Gereja,2
25,VGGish,Tekukur,Kutilang,0
25,VGGish,Tekukur,Perkutut,0
25,VGGish,Tekukur,Tekukur,13
25,VGGish,Tekukur,Trucukan,0
25,VGGish,Trucukan,Cendet,0
25,VGGish,Trucukan,Gereja,0
25,VGGish,Trucukan,Kutilang,1
25,VGGish,Trucukan,Perkutut,0
25,VGGish,Trucukan,Tekukur,0
25,VGGish,Trucukan,Trucukan,18
26,VGGish,Cendet,Cendet,19
26,VGGish,Cendet,Gereja,0
26,VGGish,Cendet,Kutilang,0
26,VGGish,Cendet,Perkutut,0
26,VGGish,Cendet,Tekukur,0
26,VGGish,Cendet,Trucukan,0
26,VGGish,Gereja,Cendet,0
26,VGGish,Gereja,Gereja,11
26,VGGish,Gereja,Kutilang,2
26,VGGish,Gereja,Perkutut,0
26,VGGish,Gereja,Tekukur,0
26,VGGish,Gereja,Trucukan,0
26,VGGish,Kutilang,Cendet,0
26,VGGish,Kutilang,Gereja,0
26,VGGish,Kutilang,Kutilang,30
26,VGGish,Kutilang,Perkutut,0
26,VGGish,Kutilang,Tekukur,0
26,VGGish,Kutilang,Trucukan,0
26,VGGish,Perkutut,Cendet,1
26,VGGish,Perkutut,Gereja,1
26,VGGish,Perkutut,Kutilang,2
26,VGGish,Perkutut,Perkutut,12
26,VGGish,Perkutut,Tekukur,0
26,VGGish,Perkutut,Trucukan,0
26,VGGish,Tekukur,Cendet,0
26,VGGish,Tekukur,Gereja,0
26,VGGish,Tekukur,Kutilang,0
26,VGGish,Tekukur,Perkutut,0
26,VGGish,Tekukur,Tekukur,15
26,VGGish,Tekukur,Trucukan,0
26,VGGish,Trucukan,Cendet,0
26,VGGish,Trucukan,Gereja,0
26,VGGish,Trucukan,Kutilang,2
26,VGGish,Trucukan,Perkutut,0
26,VGGish,Trucukan,Tekukur,0
26,VGGish,Trucukan,Trucukan,17
27,VGGish,Cendet,Cendet,19
27,VGGish,Cendet,Gereja,0
27,VGGish,Cendet,Kutilang,0
27,VGGish,Cendet,Perkutut,0
27,VGGish,Cendet,Tekukur,0
27,VGGish,Cendet,Trucukan,0
27,VGGish,Gereja,Cendet,1
27,VGGish,Gereja,Gereja,12
27,VGGish,Gereja,Kutilang,0
27,VGGish,Gereja,Perkutut,0
27,VGGish,Gereja,Tekukur,0
27,VGGish,Gereja,Trucukan,0
27,VGGish,Kutilang,Cendet,0
27,VGGish,Kutilang,Gereja,0
27,VGGish,Kutilang,Kutilang,29
27,VGGish,Kutilang,Perkutut,1
27,VGGish,Kutilang,Tekukur,0
27,VGGish,Kutilang,Trucukan,0
27,VGGish,Perkutut,Cendet,1
27,VGGish,Perkutut,Gereja,0
27,VGGish,Perkutut,Kutilang,0
27,VGGish,Perkutut,Perkutut,15
27,VGGish,Perkutut,Tekukur,0
27,VGGish,Perkutut,Trucukan,0
27,VGGish,Tekukur,Cendet,0
27,VGGish,Tekukur,Gereja,0
27,VGGish,Tekukur,Kutilang,0
27,VGGish,Tekukur,Perkutut,0
27,VGGish,Tekukur,Tekukur,15
27,VGGish,Tekukur,Trucukan,0
27,VGGish,Trucukan,Cendet,0
27,VGGish,Trucukan,Gereja,1
27,VGGish,Trucukan,Kutilang,0
27,VGGish,Trucukan,Perkutut,0
27,VGGish,Trucukan,Tekukur,0
27,VGGish,Trucukan,Trucukan,18
28,VGGish,Cendet,Cendet,19
28,VGGish,Cendet,Gereja,0
28,VGGish,Cendet,Kutilang,0
28,VGGish,Cendet,Perkutut,0
28,VGGish,Cendet,Tekukur,0
28,VGGish,Cendet,Trucukan,0
28,VGGish,Gereja,Cendet,1
28,VGGish,Gereja,Gereja,12
28,VGGish,Gereja,Kutilang,0
28,VGGish,Gereja,Perkutut,0
28,VGGish,Gereja,Tekukur,0
28,VGGish,Gereja,Trucukan,0
28,VGGish,Kutilang,Cendet,0
28,VGGish,Kutilang,Gereja,0
28,VGGish,Kutilang,Kutilang,30
28,VGGish,Kutilang,Perkutut,0
28,VGGish,Kutilang,Tekukur,0
28,VGGish,Kutilang,Trucukan,0
28,VGGish,Perkutut,Cendet,0
28,VGGish,Perkutut,Gereja,0
28,VGGish,Perkutut,Kutilang,0
28,VGGish,Perkutut,Perkutut,15
28,VGGish,Perkutut,Tekukur,1
28,VGGish,Perkutut,Trucukan,0
28,VGGish,Tekukur,Cendet,1
28,VGGish,Tekukur,Gereja,3
28,VGGish,Tekukur,Kutilang,0
28,VGGish,Tekukur,Perkutut,0
28,VGGish,Tekukur,Tekukur,11
28,VGGish,Tekukur,Trucukan,0
28,VGGish,Trucukan,Cendet,0
28,VGGish,Trucukan,Gereja,0
28,VGGish,Trucukan,Kutilang,0
28,VGGish,Trucukan,Perkutut,0
28,VGGish,Trucukan,Tekukur,0
28,VGGish,Trucukan,Trucukan,19
29,VGGish,Cendet,Cendet,17
29,VGGish,Cendet,Gereja,0
29,VGGish,Cendet,Kutilang,1
29,VGGish,Cendet,Perkutut,0
29,VGGish,Cendet,Tekukur,1
29,VGGish,Cendet,Trucukan,0
29,VGGish,Gereja,Cendet,0
29,VGGish,Gereja,Gereja,11
29,VGGish,Gereja,Kutilang,0
29,VGGish,Gereja,Perkutut,0
29,VGGish,Gereja,Tekukur,0
29,VGGish,Gereja,Trucukan,2
29,VGGish,Kutilang,Cendet,0
29,VGGish,Kutilang,Gereja,0
29,VGGish,Kutilang,Kutilang,29
29,VGGish,Kutilang,Perkutut,0
29,VGGish,Kutilang,Tekukur,0
29,VGGish,Kutilang,Trucukan,1
29,VGGish,Perkutut,Cendet,1
29,VGGish,Perkutut,Gereja,0
29,VGGish,Perkutut,Kutilang,0
29,VGGish,Perkutut,Perkutut,15
29,VGGish,Perkutut,Tekukur,0
29,VGGish,Perkutut,Trucukan,0
29,VGGish,Tekukur,Cendet,0
29,VGGish,Tekukur,Gereja,0
29,VGGish,Tekukur,Kutilang,0
29,VGGish,Tekukur,Perkutut,0
29,VGGish,Tekukur,Tekukur,14
29,VGGish,Tekukur,Trucukan,1
29,VGGish,Trucukan,Cendet,0
29,VGGish,Trucukan,Gereja,0
29,VGGish,Trucukan,Kutilang,3
29,VGGish,Trucukan,Perkutut,0
29,VGGish,Trucukan,Tekukur,0
29,VGGish,Trucukan,Trucukan,16
30,VGGish,Cendet,Cendet,16
30,VGGish,Cendet,Gereja,0
30,VGGish,Cendet,Kutilang,2
30,VGGish,Cendet,Perkutut,1
30,VGGish,Cendet,Tekukur,0
30,VGGish,Cendet,Trucukan,0
30,VGGish,Gereja,Cendet,1
30,VGGish,Gereja,Gereja,12
30,VGGish,Gereja,Kutilang,0
30,VGGish,Gereja,Perkutut,0
30,VGGish,Gereja,Tekukur,0
30,VGGish,Gereja,Trucukan,0
30,VGGish,Kutilang,Cendet,0
30,VGGish,Kutilang,Gereja,0
30,VGGish,Kutilang,Kutilang,28
30,VGGish,Kutilang,Perkutut,0
30,VGGish,Kutilang,Tekukur,0
30,VGGish,Kutilang,Trucukan,2
30,VGGish,Perkutut,Cendet,0
30,VGGish,Perkutut,Gereja,0
30,VGGish,Perkutut,Kutilang,0
30,VGGish,Perkutut,Perkutut,15
30,VGGish,Perkutut,Tekukur,0
30,VGGish,Perkutut,Trucukan,1
30,VGGish,Tekukur,Cendet,0
30,VGGish,Tekukur,Gereja,1
30,VGGish,Tekukur,Kutilang,0
30,VGGish,Tekukur,Perkutut,0
30,VGGish,Tekukur,Tekukur,14
30,VGGish,Tekukur,Trucukan,0
30,VGGish,Trucukan,Cendet,1
30,VGGish,Trucukan,Gereja,0
30,VGGish,Trucukan,Kutilang,0
30,VGGish,Trucukan,Perkutut,0
30,VGGish,Trucukan,Tekukur,0
30,VGGish,Trucukan,Trucukan,18
