Run,Model,Accuracy,Precision,Recall,F1,Train Accuracy,Train Loss,Val Accuracy,Val Loss
12,CNN Mel,0.8392857142857143,0.8237767758277724,0.8292369545659021,0.8228458275965754,0.9977628588676453,0.010636837221682072,0.8660714030265808,0.4488512873649597
12,CNN MFCC,0.9910714285714286,0.9901960784313726,0.9871794871794872,0.9882828282828283,1.0,6.570392724825069e-05,0.9821428656578064,0.03196242079138756
13,CNN Mel,0.9196428571428571,0.923025981974349,0.9187584345479083,0.9189681683746126,1.0,0.0028770631179213524,0.9107142686843872,0.36920660734176636
13,CNN MFCC,0.9732142857142857,0.96875,0.9690058479532165,0.9663493542803887,1.0,0.00017938173550646752,0.9732142686843872,0.12987680733203888
14,CNN Mel,0.9107142857142857,0.9201296787503682,0.9122525865946919,0.9145302891796171,1.0,0.0013556195190176368,0.9285714030265808,0.38373178243637085
14,CNN MFCC,0.9642857142857143,0.968333973374296,0.9592189608636977,0.9622558121315392,1.0,0.0001721043954603374,0.9732142686843872,0.07375700026750565
15,CNN Mel,0.9107142857142857,0.9096334949750511,0.89518106162843,0.897244536340914,1.0,0.0049132369458675385,0.9107142686843872,0.3096584677696228
15,CNN MFCC,1.0,1.0,1.0,1.0,1.0,7.999231456778944e-05,1.0,0.006027651485055685
16,CNN Mel,0.8928571428571429,0.9075809811103929,0.8866959064327485,0.8879265251032492,1.0,0.0018167211674153805,0.9375,0.35258254408836365
16,CNN MFCC,0.9732142857142857,0.9812500000000001,0.9703947368421053,0.9747345360248586,1.0,0.0014545187586918473,0.9732142686843872,0.3627157509326935
17,CNN Mel,0.9285714285714286,0.9448354341736694,0.9274122807017545,0.9332608948629063,1.0,0.006028176285326481,0.9196428656578064,0.26773861050605774
17,CNN MFCC,1.0,1.0,1.0,1.0,1.0,0.00021632539574056864,1.0,0.02046246826648712
18,CNN Mel,0.9285714285714286,0.9282213555920453,0.9361842105263158,0.9314014635684037,1.0,0.005163419060409069,0.9375,0.319587379693985
18,CNN MFCC,0.9732142857142857,0.9848484848484849,0.9720394736842106,0.9776781389684616,1.0,0.00017501846014056355,0.9732142686843872,0.18683931231498718
19,CNN Mel,0.8660714285714286,0.8751090444957167,0.8734367971210076,0.871169002544935,1.0,0.0019591401796787977,0.9017857313156128,0.6191710829734802
19,CNN MFCC,0.9553571428571429,0.960672514619883,0.9592836257309941,0.9597144225327586,1.0,0.00040325443842448294,0.9732142686843872,0.2568683326244354
20,CNN Mel,0.8392857142857143,0.8778922466422466,0.8412646198830408,0.8490973412636573,1.0,0.003180945757776499,0.875,0.6644131541252136
20,CNN MFCC,0.9553571428571429,0.9663299663299663,0.956140350877193,0.9602817102817104,1.0,0.00032811088021844625,0.9553571343421936,0.12231863290071487
21,CNN Mel,0.9196428571428571,0.9145191409897291,0.9152665317139,0.9127044650751547,1.0,0.00472198287025094,0.9285714030265808,0.3434300124645233
21,CNN MFCC,0.9821428571428571,0.981424148606811,0.9784075573549259,0.9795108984582669,1.0,0.0002573052770458162,0.9732142686843872,0.05934453383088112
22,CNN Mel,0.9285714285714286,0.9336016992266992,0.9193151147098515,0.9249012017921919,1.0,0.0009908759966492653,0.9107142686843872,0.5371065735816956
22,CNN MFCC,0.9821428571428571,0.9895833333333334,0.9791666666666666,0.9835125448028674,1.0,0.00026454581529833376,0.9821428656578064,0.055344950407743454
23,CNN Mel,0.9196428571428571,0.9208907685881371,0.918502586594692,0.9176131957819212,1.0,0.0018086404306814075,0.9196428656578064,0.4381217658519745
23,CNN MFCC,0.9910714285714286,0.9946236559139785,0.9895833333333334,0.99189141547682,1.0,0.00022207853908184916,0.9910714030265808,0.04374149069190025
24,CNN Mel,0.9375,0.9501157407407407,0.9361195456590193,0.9423232661942341,1.0,0.0003343872958794236,0.9285714030265808,0.45453643798828125
24,CNN MFCC,0.9821428571428571,0.979779411764706,0.9784075573549259,0.9784019796923022,1.0,0.0003649025456979871,0.9910714030265808,0.04448487609624863
25,CNN Mel,0.9464285714285714,0.9400793650793652,0.9385683760683761,0.9383190883190883,1.0,0.0022949627600610256,0.9107142686843872,0.4852903187274933
25,CNN MFCC,0.9642857142857143,0.9729437229437229,0.9592836257309942,0.964527910504922,1.0,0.0006027551717124879,0.9553571343421936,0.22592948377132416
26,CNN Mel,0.8660714285714286,0.8616115067727971,0.8482146873594242,0.8525218265184348,1.0,0.0017162623116746545,0.9107142686843872,0.6485689282417297
26,CNN MFCC,1.0,1.0,1.0,1.0,1.0,0.00021558860316872597,0.9910714030265808,0.026961058378219604
27,CNN Mel,0.9375,0.9420634920634922,0.9491228070175439,0.9439355611769406,1.0,0.0005185023765079677,0.9464285969734192,0.33556509017944336
27,CNN MFCC,1.0,1.0,1.0,1.0,1.0,7.528415153501555e-05,1.0,0.011872291564941406
28,CNN Mel,0.8392857142857143,0.8543848308554192,0.8315677013045435,0.8373563218390804,1.0,0.0031167822889983654,0.8928571343421936,0.9332709312438965
28,CNN MFCC,0.9910714285714286,0.9916666666666667,0.9871794871794872,0.989059829059829,1.0,0.00023489189334213734,0.9910714030265808,0.11431904137134552
29,CNN Mel,0.9464285714285714,0.956349037917374,0.9457686684660369,0.950462903946027,1.0,0.0008798245107755065,0.9285714030265808,0.34567469358444214
29,CNN MFCC,1.0,1.0,1.0,1.0,1.0,2.838022555806674e-05,1.0,0.011160419322550297
30,CNN Mel,0.8571428571428571,0.8997701644760469,0.8590643274853801,0.8715171034011614,1.0,0.0003274917253293097,0.8392857313156128,0.9745926260948181
30,CNN MFCC,0.9642857142857143,0.9641430426160279,0.9625730994152047,0.9622660994855615,1.0,0.00018838117830455303,0.9642857313156128,0.1452162116765976
