Run,Model,Accuracy,Precision,Recall,F1,Train Accuracy,Train Loss,Val Accuracy,Val Loss
1,MobileNet (Mel),0.8928571428571429,0.9327485380116961,0.8859367971210078,0.9035753788694966,1.0,0.02676142379641533,0.8928571343421936,0.3934292793273926
1,MobileNet (MFCC),0.9375,0.947084036964068,0.9304993252361674,0.9367358809209403,1.0,0.007267797365784645,0.9375,0.20554248988628387
2,MobileNet (Mel),0.9375,0.9478939283693104,0.9368786549707604,0.9403513730623905,1.0,0.019391970708966255,0.9375,0.2462996542453766
2,MobileNet (MFCC),0.9464285714285714,0.9505952380952382,0.9410453216374268,0.9440496157566051,1.0,0.008310756646096706,0.9464285969734192,0.15875253081321716
3,MobileNet (Mel),0.9107142857142857,0.9212136243386243,0.9017712550607287,0.909588773979764,1.0,0.048384543508291245,0.9196428656578064,0.36998429894447327
3,MobileNet (MFCC),0.9642857142857143,0.9631909073759668,0.9568151147098516,0.9597238999137186,1.0,0.007650318089872599,0.9642857313156128,0.17038346827030182
4,MobileNet (Mel),0.8928571428571429,0.9186592281987019,0.8827204228520018,0.8961059943785847,1.0,0.03510170802474022,0.8928571343421936,0.3464873433113098
4,MobileNet (MFCC),0.9375,0.9490604575163398,0.9312584345479084,0.9383882672995577,1.0,0.007050408516079187,0.9375,0.21560287475585938
5,MobileNet (Mel),0.9285714285714286,0.9223803188733264,0.92519118308592,0.922554433705192,1.0,0.01872926577925682,0.9285714030265808,0.2613421380519867
5,MobileNet (MFCC),0.9285714285714286,0.9234698097601323,0.9154689608636978,0.9162864751332812,1.0,0.0075127072632312775,0.9285714030265808,0.18226920068264008
6,MobileNet (Mel),0.8482142857142857,0.8698906356801094,0.8581590193432299,0.8615892712811841,1.0,0.029749533161520958,0.8482142686843872,0.40070629119873047
6,MobileNet (MFCC),0.9464285714285714,0.948887834703774,0.940148448043185,0.9436806298762207,1.0,0.008160103112459183,0.9464285969734192,0.17642228305339813
7,MobileNet (Mel),0.9196428571428571,0.9296726665147718,0.9115581421502474,0.9180433161757441,0.9977628588676453,0.04326648265123367,0.9196428656578064,0.36918750405311584
7,MobileNet (MFCC),0.9642857142857143,0.9710144927536232,0.9551703778677464,0.9603572466475692,1.0,0.007608846295624971,0.9642857313156128,0.17522947490215302
8,MobileNet (Mel),0.8660714285714286,0.8841611887452294,0.8748256860098965,0.8786723007603077,0.9977628588676453,0.040594447404146194,0.8660714030265808,0.3911777436733246
8,MobileNet (MFCC),0.9732142857142857,0.9779569892473118,0.9696356275303645,0.9732760755711575,1.0,0.007110544480383396,0.9732142686843872,0.13906656205654144
9,MobileNet (Mel),0.875,0.9034080298786181,0.8699645748987854,0.8829958738579428,0.9977628588676453,0.04595967009663582,0.875,0.3898189663887024
9,MobileNet (MFCC),0.9107142857142857,0.9191703216374268,0.9122076023391812,0.9152709585646769,1.0,0.006964586675167084,0.9107142686843872,0.2263406664133072
10,MobileNet (Mel),0.875,0.8948326699100693,0.8716739766081871,0.881130914524744,0.9977628588676453,0.03537694737315178,0.875,0.35643360018730164
10,MobileNet (MFCC),0.9642857142857143,0.969345238095238,0.9569444444444445,0.9611614391184284,1.0,0.007195392623543739,0.9642857313156128,0.12132273614406586
11,MobileNet (Mel),0.9107142857142857,0.9242107909290572,0.9058198380566801,0.9132698867896236,1.0,0.015872731804847717,0.9017857313156128,0.24813096225261688
11,MobileNet (MFCC),0.9375,0.9487861066808434,0.9353070175438596,0.9408859987807356,1.0,0.007480754517018795,0.9375,0.15879662334918976
12,MobileNet (Mel),0.8660714285714286,0.8976495726495727,0.8436291048133153,0.8602301248134582,0.9977628588676453,0.02622208558022976,0.8660714030265808,0.43173450231552124
12,MobileNet (MFCC),0.9553571428571429,0.9663299663299663,0.9457040035987405,0.9533642959099349,1.0,0.007894128561019897,0.9553571343421936,0.1584407091140747
13,MobileNet (Mel),0.9196428571428571,0.9233089532109139,0.9292397660818713,0.9242178224634365,1.0,0.017619924619793892,0.9196428656578064,0.23588530719280243
13,MobileNet (MFCC),0.9017857142857143,0.9063112813112814,0.9044309491677912,0.9029987437571666,1.0,0.006956986617296934,0.9017857313156128,0.24628373980522156
14,MobileNet (Mel),0.8928571428571429,0.9260165760165759,0.8769624381466486,0.895139512914449,1.0,0.019730351865291595,0.875,0.33199313282966614
14,MobileNet (MFCC),0.8928571428571429,0.9065838988439608,0.8875815339631129,0.8954393012287749,1.0,0.0071555147878825665,0.8928571343421936,0.25735074281692505
15,MobileNet (Mel),0.9017857142857143,0.9191993464052288,0.9001996176338282,0.9059955764770756,0.9977628588676453,0.042674750089645386,0.9017857313156128,0.3150729537010193
15,MobileNet (MFCC),0.9642857142857143,0.9650183927560838,0.9551703778677464,0.958813930096703,1.0,0.0066703022457659245,0.9642857313156128,0.16803380846977234
16,MobileNet (Mel),0.8928571428571429,0.91036619326093,0.8825826585695006,0.8936324094581808,1.0,0.027902279049158096,0.8928571343421936,0.34345313906669617
16,MobileNet (MFCC),0.9196428571428571,0.9318308397255765,0.9193347953216375,0.9232918857843236,1.0,0.006990127731114626,0.9196428656578064,0.23218783736228943
17,MobileNet (Mel),0.8928571428571429,0.9171903804256747,0.8812584345479082,0.8938683777393456,1.0,0.0499323308467865,0.8928571343421936,0.33617299795150757
17,MobileNet (MFCC),0.9732142857142857,0.9779569892473119,0.9696356275303645,0.9732760755711576,1.0,0.006876285187900066,0.9732142686843872,0.14273443818092346
18,MobileNet (Mel),0.9017857142857143,0.9157629407629408,0.8979251012145748,0.905427443358478,1.0,0.027835719287395477,0.9017857313156128,0.32186123728752136
18,MobileNet (MFCC),0.9375,0.9418616909129242,0.9296671165092217,0.9318255420004298,1.0,0.0070955101400613785,0.9375,0.2112272083759308
19,MobileNet (Mel),0.8660714285714286,0.884330710801299,0.8484367971210077,0.8610214229960326,1.0,0.022962143644690514,0.8660714030265808,0.39755362272262573
